Text,IsToxic
"They just need to arrest all those protesters as soon as they start blocking traffic. If I was a driver and i saw them starting to block the road, i wouldn't stop for em.",True
"Anyone else pissed off about how it ended?
Just let them walk off, no big deal. All the crap that they just pulled and no one got pepper sprayed",True
Idiots,True
I don’t care what they are protesting about. One of them should have run there punk ass’s over. I hope they all get run TF over,True
Black lives splatter.,True
"I'd walk right past the cops and pepper spray them all , Boy I can't wait for my free pass to beat a protesters ass.",True
There should be a law where you won't be prosecuted if you run over people blocking the streets. They sure know how to go about winning people for their cause by doing this! Lol,True
"Just accelerate, if you go fast enough, no one will be able to film your plates in time",True
They need to shoot those racist fucktards,True
You whites are so racist always in comment section  . I'm so glad you whites are being exterminated . Another 100 years or so an there will be no whites . Peace on earth,True
"some get pay to protest, and so if you ask what they protesting some have no idea but just flow along,,, by all mean i would run them over and the most fuck up system in us is they cant be arrest but those drive thru them will be arrest that's fuck up system in america, it's ok to have the voice and the right but at no right block off traffic",True
Very weak display from law enforcement.,True
Let's all just relax *slowly grabs 12 gauge*,False
Should run all those MOTHERFUCKERS  OVER,True
No talk... Get those fuckers off the road period ! I would have run the down... Let them sue...,True
Plow through them they will get out of they way.,True
I would get my car and start doing burnouts in their faces. Either move or get smoked,True
run them over,True
The fuck are thes cops being a pussy?,True
California is so stupid ! Just arrest all them and charge them ! Drivers need to get too work To feed their Families,True
Hope those fuckers get slammed with major fines. Fucking idiots.,True
One mustang needed in this situation lol💀💀,True
Should of ran everyone of them over.,True
I'd just pop a couple of shots in the air and watch them scatter like roaches when a light turns on.,True
someone should have taken one for the team and plowed right through them,True
Nothing more hypocritical than a movement claiming to support blacks by blocking probably hundreds of blacks trying to get to their job to feed their god damn family,False
Ahhhhhhh............i love this country,False
"Useless cops, talk to the protesters instead of breaking heads.",True
Dumb ass people run over them all 😡,True
If you are the parent of one of these kids you have failed the one job you had as a parent. Dont raise a cunt.,True
Bored stupid kids,True
"German Police is pretty ""nice"" but even they would have beat these protestors",False
run them over,True
Run the black cunts over,True
Ram those pricks.,True
"Next time they do that, line up some cars and start making burnout smoke to ""riot gas"" them. Non lethal and eficient. (Double check if it actualy is non lethal of course XD)",True
